transaction_id,timestamp,amount,sender_city,receiver_city,sender_bank,receiver_bank,merchant_category,transaction_type,device_type,is_new_recipient,failed_attempts,is_fraud,hour,day_of_week,month,is_odd_hour,cross_city
TXN2287111,2023-12-20 16:42:00,861.3,Ahmedabad,Ahmedabad,SBI,Yes Bank,Flipkart,Bill Payment,Android,0,0,0,16,Wednesday,12,0,0
TXN1051692,2023-02-22 21:58:00,58.0,Ahmedabad,Jaipur,Axis,Axis,Individual,P2P,Android,0,0,0,21,Wednesday,2,0,1
TXN7088470,2023-10-03 21:29:00,17.54,Hyderabad,Kolkata,HDFC,Kotak,Swiggy,Investment,Android,0,0,0,21,Tuesday,10,0,1
TXN9591365,2023-04-14 08:47:00,204.54,Pune,Pune,Axis,ICICI,Myntra,Recharge,Android,0,0,0,8,Friday,4,0,0
TXN4556233,2023-03-16 23:57:00,254.98,Pune,Lucknow,Kotak,BOB,Zomato,P2P,Android,0,0,0,23,Thursday,3,1,1
TXN5390429,2023-10-18 22:57:00,571.98,Jaipur,Pune,Kotak,ICICI,Swiggy,Investment,Android,0,1,0,22,Wednesday,10,1,1
TXN9166704,2023-02-23 10:23:00,49.91,Bengaluru,Kolkata,PNB,ICICI,Individual,P2P,Android,0,0,0,10,Thursday,2,0,1
TXN2976931,2023-06-25 13:50:00,306.42,Ahmedabad,Hyderabad,SBI,SBI,Zomato,Investment,Android,0,0,0,13,Sunday,6,0,1
TXN5539943,2023-02-02 07:06:00,1067.13,Ahmedabad,Hyderabad,Kotak,ICICI,Myntra,P2M,Android,0,0,0,7,Thursday,2,0,1
TXN1731137,2023-03-02 19:26:00,662.88,Ahmedabad,Bengaluru,PNB,PNB,Flipkart,Bill Payment,iOS,0,0,0,19,Thursday,3,0,1
TXN7807615,2023-09-06 16:26:00,591.3,Lucknow,Lucknow,Axis,Kotak,Electricity Board,Recharge,Android,0,0,0,16,Wednesday,9,0,0
TXN8176148,2023-06-03 14:33:00,80.92,Chennai,Lucknow,SBI,HDFC,Swiggy,Investment,Android,0,0,0,14,Saturday,6,0,1
TXN3508999,2023-09-06 18:00:00,32.76,Delhi,Lucknow,SBI,Axis,Amazon,Bill Payment,Android,0,0,0,18,Wednesday,9,0,1
TXN9655788,2023-10-22 14:37:00,659.25,Mumbai,Kolkata,ICICI,HDFC,Flipkart,P2M,Android,1,0,0,14,Sunday,10,0,1
TXN4542262,2023-11-11 08:20:00,44.31,Ahmedabad,Pune,Kotak,SBI,PhonePe,Investment,Android,0,0,0,8,Saturday,11,0,1
TXN6528371,2023-11-19 18:53:00,130.54,Kolkata,Lucknow,Kotak,HDFC,PhonePe,Recharge,Android,1,2,0,18,Sunday,11,0,1
TXN3003982,2023-04-18 19:53:00,176.46,Mumbai,Pune,SBI,Kotak,Electricity Board,Bill Payment,Android,0,0,0,19,Tuesday,4,0,1
TXN9450051,2023-02-28 12:57:00,604.32,Ahmedabad,Pune,SBI,ICICI,BigBasket,Recharge,Android,0,0,0,12,Tuesday,2,0,1
TXN7544171,2023-10-31 22:02:00,198.91,Ahmedabad,Hyderabad,Kotak,BOB,Swiggy,P2P,Android,0,0,0,22,Tuesday,10,1,1
TXN6587324,2023-04-29 12:50:00,327.07,Jaipur,Ahmedabad,Yes Bank,SBI,Electricity Board,P2M,Android,0,0,0,12,Saturday,4,0,1
TXN9806371,2023-04-19 11:59:00,93.33,Delhi,Delhi,BOB,PNB,MakeMyTrip,Investment,Android,0,0,0,11,Wednesday,4,0,0
TXN4494491,2023-03-26 12:41:00,48.54,Mumbai,Lucknow,Kotak,Kotak,Flipkart,P2P,Android,0,0,0,12,Sunday,3,0,1
TXN6473180,2023-02-01 11:11:00,76.8,Chennai,Pune,SBI,SBI,BigBasket,Investment,iOS,0,0,0,11,Wednesday,2,0,1
TXN9315137,2023-03-31 20:35:00,518.43,Mumbai,Pune,BOB,PNB,Electricity Board,Recharge,iOS,0,0,0,20,Friday,3,0,1
TXN8505768,2023-06-12 19:18:00,132.18,Delhi,Ahmedabad,Yes Bank,Kotak,Swiggy,P2P,Android,0,0,0,19,Monday,6,0,1
TXN6709023,2023-02-27 08:34:00,303.54,Ahmedabad,Hyderabad,SBI,Axis,Rent Payment,Bill Payment,Android,0,0,0,8,Monday,2,0,1
TXN3522295,2023-02-23 15:25:00,2189.03,Delhi,Jaipur,ICICI,HDFC,MakeMyTrip,P2M,iOS,0,0,0,15,Thursday,2,0,1
TXN4994179,2023-03-31 18:35:00,541.7,Kolkata,Kolkata,ICICI,Kotak,Swiggy,Recharge,Android,1,0,0,18,Friday,3,0,0
TXN9477240,2023-01-08 10:46:00,153.03,Hyderabad,Chennai,Kotak,SBI,MakeMyTrip,P2M,Android,0,0,0,10,Sunday,1,0,1
TXN8946752,2023-01-04 14:53:00,435.81,Pune,Chennai,ICICI,HDFC,PhonePe,Bill Payment,Android,0,0,0,14,Wednesday,1,0,1
TXN1060401,2023-05-03 09:16:00,457.86,Mumbai,Hyderabad,PNB,BOB,Flipkart,P2P,Android,1,0,0,9,Wednesday,5,0,1
TXN9384941,2023-02-02 04:27:00,161632.86,Kolkata,Hyderabad,ICICI,PNB,Individual,P2P,Android,1,1,1,4,Thursday,2,1,1
TXN5255053,2023-01-01 11:01:00,196.47,Bengaluru,Kolkata,ICICI,SBI,Zomato,Investment,Android,0,0,0,11,Sunday,1,0,1
TXN8441703,2023-12-03 07:37:00,46.96,Jaipur,Pune,SBI,BOB,Zomato,Recharge,Android,0,0,0,7,Sunday,12,0,1
TXN4766967,2023-10-15 12:09:00,11290.64,Mumbai,Lucknow,PNB,BOB,Amazon,Investment,Android,0,0,0,12,Sunday,10,0,1
TXN9704346,2023-02-20 11:50:00,1099.64,Mumbai,Jaipur,Yes Bank,SBI,Flipkart,Bill Payment,Android,1,0,0,11,Monday,2,0,1
TXN9247097,2023-05-21 00:51:00,62815.24,Hyderabad,Lucknow,Yes Bank,HDFC,Individual,P2P,Android,0,2,1,0,Sunday,5,1,1
TXN1468888,2023-04-22 17:38:00,492.3,Kolkata,Bengaluru,Yes Bank,SBI,LIC,Investment,Android,0,2,0,17,Saturday,4,0,1
TXN9174087,2023-04-26 22:38:00,15.56,Delhi,Lucknow,SBI,SBI,Swiggy,P2P,Android,0,0,0,22,Wednesday,4,1,1
TXN1369691,2023-11-03 07:27:00,99.56,Chennai,Delhi,BOB,BOB,Swiggy,Investment,Android,0,0,0,7,Friday,11,0,1
TXN5368427,2023-01-29 14:46:00,943.8,Delhi,Delhi,Axis,Yes Bank,Flipkart,P2M,Android,0,0,0,14,Sunday,1,0,0
TXN2902342,2023-10-04 22:11:00,144.98,Hyderabad,Lucknow,Axis,SBI,Amazon,P2P,Android,0,1,0,22,Wednesday,10,1,1
TXN6407356,2023-08-18 20:18:00,737.08,Kolkata,Delhi,Kotak,BOB,BookMyShow,Investment,Android,0,0,0,20,Friday,8,0,1
TXN8904597,2023-04-22 22:40:00,71.32,Pune,Lucknow,SBI,HDFC,Amazon,Investment,Android,0,0,0,22,Saturday,4,1,1
TXN7268432,2023-12-18 21:32:00,25.63,Pune,Kolkata,BOB,PNB,Myntra,P2M,Android,0,0,0,21,Monday,12,0,1
TXN1421609,2023-06-04 21:25:00,637.41,Hyderabad,Delhi,SBI,Yes Bank,Myntra,Recharge,Android,0,0,0,21,Sunday,6,0,1
TXN5287997,2023-04-22 08:37:00,275.17,Ahmedabad,Lucknow,Yes Bank,BOB,BookMyShow,Investment,iOS,0,0,0,8,Saturday,4,0,1
TXN4027581,2023-02-25 15:38:00,843.58,Kolkata,Delhi,Kotak,ICICI,Paytm,P2P,Android,0,0,0,15,Saturday,2,0,1
TXN3313039,2023-07-06 14:00:00,199.98,Kolkata,Delhi,Kotak,SBI,Amazon,Bill Payment,iOS,0,0,0,14,Thursday,7,0,1
TXN3469030,2023-11-01 13:06:00,189.0,Bengaluru,Jaipur,BOB,Axis,Paytm,P2P,Android,0,0,0,13,Wednesday,11,0,1
TXN9413511,2023-12-07 13:26:00,350.22,Kolkata,Chennai,ICICI,HDFC,Paytm,P2P,Android,0,0,0,13,Thursday,12,0,1
TXN2307160,2023-10-23 18:03:00,672.34,Mumbai,Bengaluru,Axis,ICICI,Flipkart,P2M,Android,0,0,0,18,Monday,10,0,1
TXN8669764,2023-06-23 16:26:00,560.65,Bengaluru,Hyderabad,SBI,Kotak,PhonePe,P2P,Android,0,0,0,16,Friday,6,0,1
TXN7021142,2023-09-24 23:58:00,48.66,Kolkata,Kolkata,Kotak,Axis,Swiggy,P2P,iOS,0,0,0,23,Sunday,9,1,0
TXN8518281,2023-04-26 09:27:00,92.83,Bengaluru,Mumbai,Axis,Kotak,Electricity Board,Recharge,Android,0,0,0,9,Wednesday,4,0,1
TXN5179109,2023-05-27 15:00:00,709.03,Hyderabad,Kolkata,ICICI,HDFC,Paytm,P2M,iOS,1,0,0,15,Saturday,5,0,1
TXN2342609,2023-05-14 19:01:00,615.61,Ahmedabad,Chennai,HDFC,BOB,PhonePe,P2P,Android,0,0,0,19,Sunday,5,0,1
TXN1057394,2023-04-30 07:24:00,351.84,Lucknow,Mumbai,BOB,HDFC,Rent Payment,P2M,Android,0,0,0,7,Sunday,4,0,1
TXN4537568,2023-06-01 12:31:00,416.98,Ahmedabad,Lucknow,PNB,Yes Bank,Amazon,P2M,Android,0,0,0,12,Thursday,6,0,1
TXN8005329,2023-01-25 15:06:00,753.68,Bengaluru,Kolkata,Yes Bank,ICICI,PhonePe,P2P,Android,0,0,0,15,Wednesday,1,0,1
TXN7966042,2023-05-09 14:56:00,1889.01,Kolkata,Hyderabad,Axis,Yes Bank,Electricity Board,Bill Payment,iOS,0,0,0,14,Tuesday,5,0,1
TXN3506425,2023-05-02 14:45:00,847.51,Lucknow,Ahmedabad,SBI,Kotak,MakeMyTrip,P2M,Android,0,0,0,14,Tuesday,5,0,1
TXN2426741,2023-05-30 15:10:00,224.84,Jaipur,Bengaluru,Yes Bank,Kotak,Myntra,Investment,Android,0,0,0,15,Tuesday,5,0,1
TXN7533105,2023-03-09 21:41:00,93.78,Mumbai,Ahmedabad,PNB,Yes Bank,Individual,Investment,iOS,0,0,0,21,Thursday,3,0,1
TXN3383376,2023-11-06 13:36:00,241.18,Mumbai,Ahmedabad,Yes Bank,SBI,BookMyShow,P2M,Android,0,0,0,13,Monday,11,0,1
TXN3169562,2023-08-06 11:03:00,467.65,Kolkata,Hyderabad,BOB,PNB,BookMyShow,P2P,Android,0,0,0,11,Sunday,8,0,1
TXN9969200,2023-12-06 20:11:00,33.34,Delhi,Mumbai,Yes Bank,BOB,Myntra,Recharge,Android,0,0,0,20,Wednesday,12,0,1
TXN3800045,2023-04-29 18:25:00,387.29,Pune,Pune,SBI,HDFC,Flipkart,Bill Payment,Android,0,0,0,18,Saturday,4,0,0
TXN4870133,2023-03-06 12:26:00,227.4,Bengaluru,Kolkata,ICICI,HDFC,PhonePe,Bill Payment,iOS,1,0,0,12,Monday,3,0,1
TXN2199983,2023-07-01 19:22:00,170.52,Hyderabad,Lucknow,SBI,Yes Bank,Individual,P2M,iOS,0,0,0,19,Saturday,7,0,1
TXN7302674,2023-06-06 21:33:00,417.37,Bengaluru,Lucknow,Yes Bank,HDFC,Amazon,Investment,iOS,0,0,0,21,Tuesday,6,0,1
TXN2281259,2023-03-17 11:48:00,139.0,Delhi,Lucknow,ICICI,Kotak,Myntra,Bill Payment,Android,0,0,0,11,Friday,3,0,1
TXN8121818,2023-03-15 20:03:00,1216.81,Lucknow,Delhi,Axis,ICICI,LIC,P2P,iOS,0,0,0,20,Wednesday,3,0,1
TXN7256739,2023-03-07 10:15:00,176.74,Hyderabad,Mumbai,ICICI,HDFC,BigBasket,Bill Payment,Android,0,0,0,10,Tuesday,3,0,1
TXN6965885,2023-12-05 13:47:00,1429.73,Delhi,Lucknow,Yes Bank,ICICI,Zomato,P2P,Android,0,2,0,13,Tuesday,12,0,1
TXN4160359,2023-07-18 12:23:00,240.19,Ahmedabad,Jaipur,BOB,Axis,Swiggy,Recharge,Android,0,0,0,12,Tuesday,7,0,1
TXN6375706,2023-03-07 07:44:00,95.74,Chennai,Mumbai,SBI,ICICI,LIC,P2M,Android,0,1,0,7,Tuesday,3,0,1
TXN3607143,2023-03-14 19:42:00,199.18,Delhi,Jaipur,HDFC,ICICI,PhonePe,P2P,Android,0,0,0,19,Tuesday,3,0,1
TXN2826191,2023-01-12 16:15:00,155.78,Pune,Mumbai,Yes Bank,HDFC,LIC,Recharge,iOS,0,0,0,16,Thursday,1,0,1
TXN6100274,2023-08-12 20:41:00,1087.28,Delhi,Kolkata,PNB,SBI,LIC,Recharge,Android,0,0,0,20,Saturday,8,0,1
TXN6542417,2023-11-23 14:09:00,122.51,Lucknow,Delhi,Kotak,SBI,LIC,Investment,Android,0,0,0,14,Thursday,11,0,1
TXN9961107,2023-08-28 11:39:00,103.15,Mumbai,Kolkata,SBI,HDFC,Individual,Recharge,Android,0,0,0,11,Monday,8,0,1
TXN9355940,2023-08-04 01:29:00,199872.01,Hyderabad,Pune,ICICI,Kotak,Individual,P2P,Android,1,1,1,1,Friday,8,1,1
TXN3740044,2023-05-14 19:41:00,117.47,Kolkata,Ahmedabad,HDFC,Kotak,Individual,Recharge,Android,0,0,0,19,Sunday,5,0,1
TXN2427703,2023-11-30 22:24:00,141.36,Kolkata,Pune,PNB,Axis,Amazon,P2M,Android,0,0,0,22,Thursday,11,1,1
TXN5440740,2023-06-14 23:54:00,713.71,Chennai,Kolkata,PNB,Yes Bank,Myntra,P2P,Android,0,0,0,23,Wednesday,6,1,1
TXN2544631,2023-01-10 07:40:00,92.47,Bengaluru,Delhi,PNB,Axis,Amazon,P2M,Android,0,0,0,7,Tuesday,1,0,1
TXN5555589,2023-04-21 22:18:00,79.1,Pune,Pune,Axis,Axis,Zomato,Investment,iOS,0,0,0,22,Friday,4,1,0
TXN1182494,2023-09-19 22:35:00,1399.58,Ahmedabad,Hyderabad,SBI,SBI,Rent Payment,Bill Payment,Android,0,0,0,22,Tuesday,9,1,1
TXN9473773,2023-05-25 18:48:00,1872.2,Lucknow,Bengaluru,Kotak,Kotak,Zomato,Investment,Android,0,0,0,18,Thursday,5,0,1
TXN8600614,2023-04-13 21:55:00,393.25,Delhi,Pune,Yes Bank,Axis,Myntra,P2P,Android,0,0,0,21,Thursday,4,0,1
TXN3483192,2023-11-26 15:37:00,1204.32,Hyderabad,Delhi,PNB,HDFC,Zomato,P2P,Android,1,0,0,15,Sunday,11,0,1
TXN4632610,2023-03-08 23:04:00,1102.6,Pune,Bengaluru,Axis,Axis,BookMyShow,Investment,Android,0,0,0,23,Wednesday,3,1,1
TXN4421900,2023-05-23 13:40:00,56.08,Jaipur,Ahmedabad,ICICI,Yes Bank,Rent Payment,P2P,iOS,1,0,0,13,Tuesday,5,0,1
TXN3746951,2023-12-30 19:10:00,675.43,Chennai,Kolkata,Kotak,Kotak,Amazon,Investment,iOS,0,0,0,19,Saturday,12,0,1
TXN4417833,2023-04-13 13:31:00,199.57,Hyderabad,Bengaluru,BOB,Kotak,Rent Payment,P2P,Android,0,0,0,13,Thursday,4,0,1
TXN9530217,2023-12-31 22:28:00,561.96,Jaipur,Bengaluru,Kotak,Axis,Myntra,Bill Payment,Android,1,0,0,22,Sunday,12,1,1
TXN1457941,2023-05-09 10:54:00,283.22,Pune,Hyderabad,BOB,ICICI,BigBasket,P2M,Android,0,0,0,10,Tuesday,5,0,1
TXN6645055,2023-08-11 21:58:00,361.26,Bengaluru,Hyderabad,PNB,BOB,Flipkart,Recharge,Android,0,0,0,21,Friday,8,0,1
TXN8564424,2023-12-07 22:22:00,139.32,Mumbai,Kolkata,HDFC,PNB,Zomato,Recharge,Android,0,0,0,22,Thursday,12,1,1
TXN9454112,2023-05-21 22:11:00,791.09,Lucknow,Kolkata,Axis,SBI,BookMyShow,P2P,Android,0,0,0,22,Sunday,5,1,1
TXN3032829,2023-07-24 03:14:00,65550.13,Bengaluru,Ahmedabad,Yes Bank,Axis,Paytm,P2M,Android,0,1,1,3,Monday,7,1,1
TXN2994830,2023-06-21 10:03:00,106.88,Hyderabad,Bengaluru,HDFC,PNB,Paytm,Recharge,Android,1,0,0,10,Wednesday,6,0,1
TXN3425991,2023-01-05 23:37:00,104.02,Mumbai,Hyderabad,SBI,BOB,Paytm,P2M,Android,0,0,0,23,Thursday,1,1,1
TXN6641936,2023-12-03 22:06:00,65.35,Kolkata,Lucknow,ICICI,ICICI,Electricity Board,P2P,Android,0,0,0,22,Sunday,12,1,1
TXN7367529,2023-10-07 20:59:00,702.96,Kolkata,Jaipur,Kotak,Yes Bank,Swiggy,Recharge,Android,0,0,0,20,Saturday,10,0,1
TXN3435168,2023-10-14 08:03:00,204.32,Lucknow,Mumbai,BOB,PNB,PhonePe,Recharge,Android,0,0,0,8,Saturday,10,0,1
TXN7952692,2023-10-02 00:39:00,169738.55,Hyderabad,Delhi,Yes Bank,Yes Bank,PhonePe,P2P,Android,0,2,1,0,Monday,10,1,1
TXN3771505,2023-05-29 11:24:00,608.9,Bengaluru,Kolkata,Kotak,Kotak,Zomato,Investment,Android,0,0,0,11,Monday,5,0,1
TXN7276479,2023-07-13 12:59:00,96.22,Chennai,Jaipur,HDFC,ICICI,LIC,P2P,iOS,0,0,0,12,Thursday,7,0,1
TXN4433510,2023-11-29 10:08:00,313.87,Chennai,Delhi,PNB,Yes Bank,Myntra,Bill Payment,Android,1,0,0,10,Wednesday,11,0,1
TXN2465046,2023-12-16 15:14:00,522.67,Jaipur,Lucknow,HDFC,SBI,Swiggy,Bill Payment,Android,0,0,0,15,Saturday,12,0,1
TXN2137814,2023-05-21 09:14:00,1213.27,Kolkata,Pune,Yes Bank,HDFC,Amazon,P2P,iOS,0,0,0,9,Sunday,5,0,1
TXN5112941,2023-02-02 21:01:00,457.3,Kolkata,Hyderabad,SBI,Kotak,LIC,Bill Payment,Android,0,0,0,21,Thursday,2,0,1
TXN3856168,2023-11-07 20:25:00,209.72,Ahmedabad,Mumbai,ICICI,BOB,BigBasket,P2P,iOS,0,0,0,20,Tuesday,11,0,1
TXN1179102,2023-08-27 12:01:00,899.88,Jaipur,Mumbai,HDFC,ICICI,Paytm,Recharge,Android,0,0,0,12,Sunday,8,0,1
TXN8985614,2023-02-21 00:59:00,169044.2,Pune,Chennai,BOB,Axis,Individual,P2P,iOS,1,3,1,0,Tuesday,2,1,1
TXN6137744,2023-04-10 09:42:00,230.71,Pune,Lucknow,Kotak,PNB,BigBasket,Investment,Android,0,0,0,9,Monday,4,0,1
TXN8434659,2023-05-26 07:15:00,62.16,Bengaluru,Bengaluru,Axis,Kotak,Amazon,P2P,Android,0,0,0,7,Friday,5,0,0
TXN4326355,2023-07-30 14:34:00,307.69,Kolkata,Kolkata,BOB,Kotak,Individual,P2M,iOS,0,0,0,14,Sunday,7,0,0
TXN3861633,2023-12-08 22:36:00,198.25,Pune,Delhi,Yes Bank,Axis,Flipkart,P2M,Android,0,0,0,22,Friday,12,1,1
TXN4977513,2023-07-14 12:29:00,415.06,Bengaluru,Delhi,SBI,Yes Bank,Flipkart,Recharge,iOS,0,2,0,12,Friday,7,0,1
TXN2003356,2023-04-22 17:34:00,2836.95,Pune,Hyderabad,Axis,HDFC,Individual,Bill Payment,Android,0,0,0,17,Saturday,4,0,1
TXN7118269,2023-02-11 11:07:00,284.59,Lucknow,Chennai,BOB,Axis,Flipkart,P2M,Android,0,0,0,11,Saturday,2,0,1
TXN9538403,2023-08-27 10:41:00,59.17,Chennai,Kolkata,SBI,PNB,Flipkart,Bill Payment,Android,1,0,0,10,Sunday,8,0,1
TXN1581546,2023-08-18 19:00:00,63.46,Chennai,Lucknow,SBI,ICICI,PhonePe,P2P,iOS,0,0,0,19,Friday,8,0,1
TXN7979059,2023-11-07 22:06:00,63.4,Ahmedabad,Chennai,Axis,Axis,BookMyShow,P2P,Android,0,0,0,22,Tuesday,11,1,1
TXN8669179,2023-12-16 08:02:00,998.42,Hyderabad,Pune,SBI,HDFC,Flipkart,P2M,Android,0,0,0,8,Saturday,12,0,1
TXN1703050,2023-10-05 13:56:00,278.27,Pune,Chennai,PNB,SBI,LIC,Investment,Android,0,0,0,13,Thursday,10,0,1
TXN4600695,2023-12-02 07:51:00,353.86,Lucknow,Lucknow,PNB,ICICI,LIC,Investment,iOS,0,0,0,7,Saturday,12,0,0
TXN2332627,2023-07-30 21:57:00,453.55,Chennai,Kolkata,Yes Bank,Kotak,MakeMyTrip,P2P,Android,0,0,0,21,Sunday,7,0,1
TXN6964562,2023-11-28 18:57:00,580.29,Bengaluru,Delhi,Kotak,ICICI,Electricity Board,Recharge,Android,1,0,0,18,Tuesday,11,0,1
TXN1998397,2023-12-23 09:37:00,44.36,Ahmedabad,Mumbai,ICICI,Yes Bank,Electricity Board,P2M,Android,0,0,0,9,Saturday,12,0,1
TXN5740955,2023-06-01 21:33:00,582.54,Mumbai,Chennai,HDFC,Kotak,Myntra,P2P,iOS,0,0,0,21,Thursday,6,0,1
TXN3049424,2023-10-24 20:38:00,557.93,Ahmedabad,Jaipur,Yes Bank,SBI,Swiggy,P2P,Android,0,0,0,20,Tuesday,10,0,1
TXN9841593,2023-05-07 21:48:00,337.75,Ahmedabad,Delhi,Axis,Yes Bank,Electricity Board,Bill Payment,Android,1,1,0,21,Sunday,5,0,1
TXN1931473,2023-05-24 11:02:00,41.47,Lucknow,Bengaluru,BOB,PNB,Amazon,Investment,Android,1,0,0,11,Wednesday,5,0,1
TXN5350628,2023-04-19 12:05:00,401.87,Delhi,Kolkata,SBI,SBI,BigBasket,P2P,Android,0,0,0,12,Wednesday,4,0,1
TXN5263793,2023-01-20 14:42:00,65.97,Kolkata,Chennai,SBI,Axis,Swiggy,P2M,Android,0,0,0,14,Friday,1,0,1
TXN7917564,2023-10-29 11:20:00,117.93,Jaipur,Hyderabad,PNB,BOB,Rent Payment,P2M,iOS,0,0,0,11,Sunday,10,0,1
TXN9001320,2023-02-13 18:47:00,15.46,Lucknow,Delhi,Axis,BOB,Rent Payment,Recharge,Android,0,0,0,18,Monday,2,0,1
TXN8397270,2023-04-12 08:41:00,217.2,Delhi,Hyderabad,ICICI,Yes Bank,Paytm,P2M,Android,0,0,0,8,Wednesday,4,0,1
TXN7312844,2023-06-21 07:48:00,111.72,Chennai,Delhi,Axis,Axis,BigBasket,Recharge,Android,1,0,0,7,Wednesday,6,0,1
TXN8593780,2023-10-02 12:39:00,135.66,Mumbai,Jaipur,ICICI,SBI,Rent Payment,Recharge,Android,0,0,0,12,Monday,10,0,1
TXN3245044,2023-02-20 23:49:00,115.35,Mumbai,Ahmedabad,SBI,BOB,BigBasket,Investment,Android,0,0,0,23,Monday,2,1,1
TXN4972084,2023-07-01 10:31:00,170.75,Lucknow,Hyderabad,SBI,HDFC,Swiggy,Bill Payment,Android,1,0,0,10,Saturday,7,0,1
TXN4705737,2023-03-18 14:19:00,594.43,Ahmedabad,Delhi,Kotak,ICICI,Rent Payment,Bill Payment,Android,0,0,0,14,Saturday,3,0,1
TXN2732967,2023-10-13 23:26:00,62.08,Mumbai,Delhi,PNB,HDFC,MakeMyTrip,Investment,Android,1,0,0,23,Friday,10,1,1
TXN4270310,2023-08-25 14:46:00,44.4,Jaipur,Pune,ICICI,PNB,BookMyShow,P2P,Android,0,0,0,14,Friday,8,0,1
TXN9024653,2023-08-10 13:13:00,287.36,Jaipur,Ahmedabad,Kotak,Yes Bank,Amazon,Recharge,Android,0,0,0,13,Thursday,8,0,1
TXN4770123,2023-02-25 16:41:00,60.61,Kolkata,Mumbai,BOB,Kotak,Flipkart,Investment,Android,0,0,0,16,Saturday,2,0,1
TXN7278297,2023-06-04 12:07:00,94.5,Mumbai,Hyderabad,HDFC,Yes Bank,BookMyShow,P2P,Android,1,0,0,12,Sunday,6,0,1
TXN2437507,2023-12-27 04:47:00,117982.89,Mumbai,Chennai,Kotak,Yes Bank,Paytm,P2P,iOS,1,3,1,4,Wednesday,12,1,1
TXN3630941,2023-03-30 16:24:00,66.84,Ahmedabad,Delhi,HDFC,HDFC,Swiggy,P2P,Android,0,0,0,16,Thursday,3,0,1
TXN8734467,2023-04-29 19:05:00,105.17,Pune,Lucknow,SBI,Yes Bank,Electricity Board,P2P,Android,0,0,0,19,Saturday,4,0,1
TXN5523513,2023-09-18 21:48:00,179.21,Pune,Pune,HDFC,Axis,Rent Payment,Bill Payment,Android,1,0,0,21,Monday,9,0,0
TXN3405229,2023-11-07 23:28:00,781.61,Chennai,Jaipur,Axis,Kotak,Flipkart,P2P,Android,0,0,0,23,Tuesday,11,1,1
TXN2404493,2023-09-17 11:08:00,131.87,Bengaluru,Delhi,PNB,HDFC,Zomato,P2P,Android,1,0,0,11,Sunday,9,0,1
TXN1474979,2023-10-08 22:41:00,8878.36,Chennai,Jaipur,SBI,BOB,Swiggy,Recharge,iOS,0,0,0,22,Sunday,10,1,1
TXN3714180,2023-05-08 09:42:00,222.32,Bengaluru,Bengaluru,BOB,Kotak,MakeMyTrip,P2M,Android,0,0,0,9,Monday,5,0,0
TXN3215835,2023-09-20 14:15:00,185.53,Hyderabad,Chennai,PNB,Kotak,Amazon,P2M,Android,0,0,0,14,Wednesday,9,0,1
TXN1058662,2023-05-20 15:04:00,109.88,Pune,Ahmedabad,Kotak,SBI,BigBasket,Bill Payment,Android,0,0,0,15,Saturday,5,0,1
TXN1891503,2023-02-26 14:07:00,1567.14,Mumbai,Lucknow,Kotak,Axis,Zomato,Investment,Android,0,0,0,14,Sunday,2,0,1
TXN9032054,2023-07-14 13:08:00,851.44,Jaipur,Chennai,HDFC,Yes Bank,Individual,Investment,Android,0,0,0,13,Friday,7,0,1
TXN8510091,2023-06-23 08:19:00,106.67,Kolkata,Hyderabad,ICICI,Axis,LIC,P2P,Android,0,0,0,8,Friday,6,0,1
TXN2477750,2023-04-30 15:00:00,125.03,Kolkata,Delhi,BOB,Axis,Zomato,P2M,Android,1,0,0,15,Sunday,4,0,1
TXN6926278,2023-08-12 11:05:00,395.29,Lucknow,Delhi,Axis,ICICI,Electricity Board,Recharge,Android,0,0,0,11,Saturday,8,0,1
TXN2122405,2023-11-14 22:49:00,287.22,Hyderabad,Ahmedabad,Yes Bank,BOB,Paytm,Bill Payment,Android,0,0,0,22,Tuesday,11,1,1
TXN5982056,2023-06-13 10:47:00,60.69,Chennai,Jaipur,Yes Bank,BOB,Amazon,P2P,Android,1,0,0,10,Tuesday,6,0,1
TXN3804360,2023-09-29 09:34:00,79.35,Ahmedabad,Ahmedabad,PNB,Yes Bank,MakeMyTrip,P2P,Android,1,0,0,9,Friday,9,0,0
TXN3596991,2023-04-03 18:15:00,230.77,Chennai,Bengaluru,PNB,Kotak,Electricity Board,Recharge,iOS,0,0,0,18,Monday,4,0,1
TXN8966383,2023-12-20 14:40:00,259.89,Hyderabad,Ahmedabad,PNB,HDFC,PhonePe,P2M,iOS,0,0,0,14,Wednesday,12,0,1
TXN6185270,2023-09-03 12:35:00,39.52,Ahmedabad,Mumbai,Axis,Kotak,PhonePe,Recharge,Android,0,0,0,12,Sunday,9,0,1
TXN6781645,2023-09-02 17:57:00,154.35,Pune,Lucknow,ICICI,Yes Bank,PhonePe,Investment,Android,1,0,0,17,Saturday,9,0,1
TXN1270874,2023-09-07 18:39:00,25.22,Delhi,Ahmedabad,Yes Bank,HDFC,Paytm,P2M,Android,0,0,0,18,Thursday,9,0,1
TXN5120700,2023-08-24 18:25:00,314.62,Chennai,Chennai,HDFC,SBI,BookMyShow,Investment,iOS,0,2,0,18,Thursday,8,0,0
TXN3552022,2023-05-23 15:10:00,1984.6,Mumbai,Lucknow,Yes Bank,BOB,BookMyShow,Investment,iOS,0,0,0,15,Tuesday,5,0,1
